village_id,village_name,farm_id,area_ha,crop_type,crop_confidence,crop_margin,long_duration_flag,data_quality,n_valid_dates,has_canopy,canopy_peak_db,canopy_peak_doy,canopy_end_db,cleared_fraction,season_integral_db,extrapolated_fraction,accumulation_response,yield_ref_t_ha,yield_forecast_t_ha,production_t
22,Sokhda,354,0.1943,Bajra,low,0.1587,False,measured,6,False,0.0,,0.0,,-0.5758,0.0,1.1562,1.362,1.5748,0.306
22,Sokhda,355,0.6406,Groundnut,low,0.1607,False,measured,6,True,2.2504,286.0,0.4861,0.784,0.6863,0.0,1.0392,2.734,2.8413,1.8201
22,Sokhda,356,3.487,Maize,low,-0.3172,False,measured,6,True,1.1614,286.0,0.021,0.9819,0.5909,0.0,1.224,2.035,2.4908,8.6854
22,Sokhda,357,1.774,Groundnut,low,0.2371,False,measured,6,False,0.4801,,0.3199,,0.3472,0.0,0.957,2.734,2.6163,4.6413
22,Sokhda,358,1.0031,Groundnut,low,0.1665,False,measured,6,False,0.4905,,0.2355,,0.2641,0.0,0.9389,2.734,2.5669,2.5749
22,Sokhda,359,1.1243,Groundnut,low,0.0674,False,measured,6,True,3.2911,286.0,0.7053,0.7857,1.3389,0.0,1.2206,2.734,3.3371,3.7519
22,Sokhda,360,0.3578,Maize,low,0.7753,False,measured,6,False,0.0,,0.0,,-0.7882,0.0,0.8423,2.035,1.714,0.6133
22,Sokhda,361,1.0701,Groundnut,low,0.2972,False,measured,6,False,0.2935,,0.2935,,-0.1957,0.0,0.8389,2.734,2.2937,2.4545
22,Sokhda,362,0.8972,Groundnut,low,0.1185,False,measured,6,True,0.7892,316.0,0.7892,0.0,0.0346,0.0,0.889,2.734,2.4306,2.1807
22,Sokhda,363,0.5149,Groundnut,low,0.2161,False,measured,6,True,0.7665,226.0,0.1917,0.7499,0.4072,0.0,0.97,2.734,2.652,1.3655
22,Sokhda,364,0.3986,Maize,low,0.3525,False,measured,6,True,0.5062,286.0,0.0,1.0,0.3227,0.0,1.1464,2.035,2.3328,0.9299
22,Sokhda,365,0.4625,Maize,low,0.2534,False,measured,6,False,0.0,,0.0,,-1.4147,0.0,0.7,2.035,1.4245,0.6588
22,Sokhda,366,0.6306,Maize,low,0.3402,False,measured,6,False,0.0488,,0.0,,-0.3304,0.0,0.9615,2.035,1.9567,1.2339
22,Sokhda,367,0.2021,Maize,low,0.1408,False,measured,6,True,0.5416,226.0,0.0165,0.9695,-0.222,0.0,0.9897,2.035,2.0141,0.407
22,Sokhda,368,0.9684,Maize,low,0.601,False,measured,6,False,0.3033,,0.0,,-0.2362,0.0,0.9861,2.035,2.0066,1.9432
22,Sokhda,369,0.2507,Maize,low,0.2293,False,measured,6,False,0.4585,,0.0,,0.1249,0.0,1.0891,2.035,2.2162,0.5556
22,Sokhda,370,0.2356,Bajra,low,0.1373,False,measured,6,False,0.0,,0.0,,-0.8675,0.0,1.1016,1.362,1.5003,0.3535
22,Sokhda,371,0.7369,Maize,low,0.3056,False,measured,6,False,0.4074,,0.0,,0.228,0.0,1.1189,2.035,2.277,1.6779
22,Sokhda,372,0.4214,Maize,low,0.014,False,measured,6,True,0.969,286.0,0.0,1.0,0.4102,0.0,1.1717,2.035,2.3844,1.0048
22,Sokhda,373,1.7138,Groundnut,low,0.1354,False,measured,6,True,1.0999,316.0,1.0999,0.0,0.0698,0.0,0.8967,2.734,2.4515,4.2014
22,Sokhda,374,2.8199,Cotton,high,0.0139,False,measured,6,True,1.4773,316.0,1.4773,0.0,0.7074,0.7111,0.7137,1.6206,1.1565,3.2612
22,Sokhda,375,0.7497,Bajra,low,0.1815,False,measured,6,False,0.0,,0.0,,-1.6912,0.0,0.9882,1.362,1.3459,1.009
22,Sokhda,376,0.4037,Maize,low,0.0757,False,measured,6,True,0.6601,286.0,0.0,1.0,0.3751,0.0,1.1615,2.035,2.3637,0.9542
22,Sokhda,377,0.567,Maize,low,0.0568,False,measured,6,False,0.0,,0.0,,-1.196,0.0,0.7361,2.035,1.4979,0.8493
22,Sokhda,378,0.9979,Cotton,high,0.258,False,measured,6,True,5.0997,286.0,4.2507,0.1665,3.8311,0.4611,1.3,1.6206,2.1068,2.1024
22,Sokhda,379,0.1725,Bajra,low,0.1326,False,measured,6,False,0.055,,0.0,,-0.2829,0.0,1.2111,1.362,1.6495,0.2845
22,Sokhda,380,0.2385,Rice,high,0.1738,False,measured,6,True,0.8617,226.0,0.0,1.0,-0.463,0.0,0.916,1.675,1.5343,0.3659
22,Sokhda,381,0.4308,Maize,low,0.6017,False,measured,6,True,0.7764,286.0,0.0,1.0,-0.0943,0.0,1.0256,2.035,2.087,0.8991
22,Sokhda,382,0.1987,Groundnut,low,0.3015,False,measured,6,True,1.8721,286.0,0.2463,0.8685,0.7797,0.0,1.0652,2.734,2.9122,0.5787
22,Sokhda,383,0.1023,Groundnut,low,0.2057,False,imputed,2,True,0.6332,286.0,0.5778,0.0875,0.3084,0.0,0.9485,2.734,2.5933,0.2653
22,Sokhda,384,0.1396,Groundnut,low,0.2057,False,imputed,2,True,0.6332,286.0,0.5778,0.0875,0.3084,0.0,0.9485,2.734,2.5933,0.362
22,Sokhda,385,0.0678,Groundnut,low,0.2057,False,imputed,2,True,0.6332,286.0,0.5778,0.0875,0.3084,0.0,0.9485,2.734,2.5933,0.1758
22,Sokhda,386,0.2192,Groundnut,low,0.3043,False,imputed,3,True,0.7005,286.0,0.6452,0.0791,0.3757,0.0,0.9632,2.734,2.6333,0.5772
22,Sokhda,387,0.2021,Groundnut,low,0.3653,False,imputed,2,True,0.8605,286.0,0.8051,0.0644,0.5356,0.0,0.9979,2.734,2.7283,0.5514
22,Sokhda,388,0.091,Groundnut,low,0.1722,False,imputed,3,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.2622
22,Sokhda,389,0.1741,Groundnut,low,0.1549,False,imputed,2,True,0.6034,316.0,0.6034,0.0,0.266,0.0,0.9393,2.734,2.5681,0.4471
22,Sokhda,390,0.2232,Groundnut,low,0.1817,False,imputed,2,True,2.2692,286.0,0.5628,0.752,1.4061,0.0,1.2393,2.734,3.3882,0.7562
22,Sokhda,391,0.2027,Groundnut,low,0.1569,False,imputed,2,True,2.2752,286.0,0.4221,0.8145,1.3876,0.0,1.2341,2.734,3.3741,0.6839
22,Sokhda,392,0.1358,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.3913
22,Sokhda,393,0.127,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.3659
22,Sokhda,394,0.0579,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.1668
22,Sokhda,395,0.0748,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.2155
22,Sokhda,396,0.1352,Groundnut,low,0.1569,False,imputed,0,True,2.2752,286.0,0.4221,0.8145,1.3876,0.0,1.2341,2.734,3.3741,0.4562
22,Sokhda,397,0.1875,Groundnut,low,0.1569,False,imputed,0,True,2.2752,286.0,0.4221,0.8145,1.3876,0.0,1.2341,2.734,3.3741,0.6326
22,Sokhda,398,0.0895,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.2579
22,Sokhda,399,0.0663,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.191
22,Sokhda,400,0.0666,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.1919
22,Sokhda,401,0.0755,Groundnut,low,0.1722,False,imputed,0,True,1.4199,286.0,0.6034,0.575,0.7389,0.0,1.0538,2.734,2.8812,0.2175
22,Sokhda,402,0.1147,Groundnut,low,0.4129,False,imputed,0,True,2.2489,286.0,0.4075,0.8188,1.6246,0.0,1.3,2.734,3.5542,0.4077
22,Sokhda,403,0.1138,Groundnut,low,0.4129,False,imputed,0,True,2.2489,286.0,0.4075,0.8188,1.6246,0.0,1.3,2.734,3.5542,0.4045
22,Sokhda,404,0.1393,Groundnut,low,0.4129,False,imputed,0,True,2.2489,286.0,0.4075,0.8188,1.6246,0.0,1.3,2.734,3.5542,0.4951
22,Sokhda,405,0.0495,Groundnut,low,0.4129,False,imputed,0,True,2.2489,286.0,0.4075,0.8188,1.6246,0.0,1.3,2.734,3.5542,0.1759
22,Sokhda,406,0.1229,Maize,low,0.4327,False,imputed,0,True,1.7239,286.0,0.0,1.0,1.0996,0.0,1.3,2.035,2.6455,0.3251
22,Sokhda,407,0.1773,Maize,low,0.1286,False,imputed,0,True,1.4458,286.0,0.0,1.0,0.7433,0.0,1.2681,2.035,2.5807,0.4576
22,Sokhda,408,0.1759,Bajra,low,0.1755,False,imputed,0,False,0.0,,0.0,,-1.7056,0.0,0.9876,1.362,1.3451,0.2366
22,Sokhda,409,0.0896,Groundnut,low,0.43,False,imputed,2,True,2.2439,286.0,0.4026,0.8206,1.6196,0.0,1.2986,2.734,3.5504,0.3181
22,Sokhda,410,0.1209,Groundnut,low,0.43,False,imputed,3,True,2.2439,286.0,0.4026,0.8206,1.6196,0.0,1.2986,2.734,3.5504,0.4292
22,Sokhda,411,0.0999,Groundnut,low,0.4139,False,imputed,2,True,2.2439,286.0,0.4026,0.8206,1.6196,0.0,1.2986,2.734,3.5504,0.3547
22,Sokhda,412,0.1512,Groundnut,low,0.1377,False,imputed,2,True,2.4843,286.0,0.4685,0.8114,1.5696,0.0,1.2847,2.734,3.5124,0.5311
22,Sokhda,413,0.1147,Groundnut,low,0.1377,False,imputed,2,True,2.4843,286.0,0.4685,0.8114,1.5696,0.0,1.2847,2.734,3.5124,0.4029
22,Sokhda,414,0.084,Groundnut,low,0.1377,False,imputed,2,True,2.4843,286.0,0.4685,0.8114,1.5696,0.0,1.2847,2.734,3.5124,0.295
22,Sokhda,415,0.0901,Groundnut,low,0.2772,False,imputed,2,True,2.2752,286.0,0.6396,0.7189,1.5008,0.0,1.2656,2.734,3.4601,0.3118
22,Sokhda,416,0.1069,Groundnut,low,0.2772,False,imputed,1,True,2.2752,286.0,0.6396,0.7189,1.5008,0.0,1.2656,2.734,3.4601,0.3699
22,Sokhda,417,0.0933,Groundnut,low,0.1377,False,imputed,0,True,2.4843,286.0,0.4685,0.8114,1.5696,0.0,1.2847,2.734,3.5124,0.3277
22,Sokhda,418,0.078,Bajra,low,-0.191,False,interpolated,5,False,0.0,,0.0,,-4.1999,0.0,0.883,1.362,1.2027,0.0938
22,Sokhda,419,0.188,Groundnut,low,0.3979,False,interpolated,5,True,2.0887,286.0,0.6601,0.684,1.4866,0.0,1.2617,2.734,3.4494,0.6485
22,Sokhda,420,0.119,Groundnut,low,0.2241,True,interpolated,5,True,2.2139,316.0,2.2139,0.0,1.77,0.0,1.3,2.734,3.5542,0.4229
22,Sokhda,421,0.1308,Cotton,high,0.1741,False,interpolated,5,True,2.4791,286.0,1.5212,0.3864,1.4053,0.4201,1.0002,1.6206,1.621,0.212
22,Sokhda,422,0.2618,Groundnut,low,0.424,False,interpolated,5,True,1.4146,316.0,1.4146,0.0,0.9756,0.0,1.1196,2.734,3.0611,0.8014
22,Sokhda,423,0.1273,Groundnut,low,0.284,False,interpolated,5,True,1.0641,316.0,1.0641,0.0,0.427,0.0,0.9743,2.734,2.6637,0.3391
22,Sokhda,424,0.1232,Groundnut,low,0.2781,False,interpolated,5,True,0.8927,316.0,0.8927,0.0,0.327,0.0,0.9526,2.734,2.6044,0.3209
22,Sokhda,425,0.1832,Groundnut,low,0.3263,False,interpolated,5,True,2.2224,286.0,0.2285,0.8972,1.4452,0.0,1.2502,2.734,3.4179,0.6262
22,Sokhda,426,0.0973,Groundnut,low,0.4567,False,interpolated,5,True,1.3751,286.0,1.1612,0.1555,0.9501,0.0,1.1125,2.734,3.0417,0.296
22,Sokhda,427,0.1821,Maize,low,0.309,False,interpolated,5,False,0.1214,,0.1214,,-0.28,0.0,0.9747,2.035,1.9834,0.3612
22,Sokhda,428,0.1725,Maize,low,0.1564,False,interpolated,5,False,0.1316,,0.1316,,-0.5527,0.0,0.9036,2.035,1.8389,0.3172
22,Sokhda,429,0.1066,Groundnut,low,0.117,False,interpolated,5,True,2.9976,286.0,1.2295,0.5899,2.4595,0.0,1.3,2.734,3.5542,0.3789
22,Sokhda,430,0.0989,Groundnut,low,0.1865,False,interpolated,5,True,2.9305,286.0,0.8343,0.7153,2.2188,0.0,1.3,2.734,3.5542,0.3515
22,Sokhda,431,0.1411,Groundnut,low,0.3133,False,interpolated,5,True,1.0766,286.0,1.0118,0.0603,0.9972,0.0,1.1256,2.734,3.0775,0.4342
22,Sokhda,432,0.1132,Groundnut,low,0.0319,False,interpolated,5,False,0.282,,0.1818,,-0.0812,0.0,0.8638,2.734,2.3618,0.2674
22,Sokhda,433,0.1353,Maize,low,0.4791,False,interpolated,5,False,0.3509,,0.0462,,-0.1342,0.0,1.014,2.035,2.0636,0.2792
22,Sokhda,434,0.1227,Maize,low,0.5895,False,interpolated,5,True,1.3038,286.0,0.0,1.0,0.752,0.0,1.2707,2.035,2.5858,0.3173
22,Sokhda,435,0.0742,Maize,low,0.1306,False,interpolated,5,False,0.211,,0.0,,-0.0338,0.0,1.0431,2.035,2.1227,0.1575
22,Sokhda,436,0.1186,Groundnut,low,0.332,False,interpolated,5,True,1.2309,286.0,0.7709,0.3738,0.7695,0.0,1.0624,2.734,2.9045,0.3445
22,Sokhda,437,0.1307,Maize,low,0.4226,False,interpolated,5,True,0.6221,286.0,0.0,1.0,0.3877,0.0,1.1652,2.035,2.3711,0.3099
22,Sokhda,438,0.1448,Groundnut,low,0.4408,False,interpolated,5,True,0.8544,286.0,0.3497,0.5907,0.6091,0.0,1.0178,2.734,2.7826,0.4029
22,Sokhda,439,0.101,Groundnut,low,0.1994,False,interpolated,5,True,1.7077,226.0,1.1028,0.3543,0.9057,0.0,1.1002,2.734,3.008,0.3038
22,Sokhda,440,0.1514,Groundnut,low,0.4695,False,interpolated,5,True,0.8977,316.0,0.8977,0.0,0.5444,0.0,0.9998,2.734,2.7336,0.4139
22,Sokhda,441,0.0752,Groundnut,low,0.1845,False,interpolated,5,True,2.6143,286.0,0.5787,0.7786,1.6085,0.0,1.2955,2.734,3.542,0.2664
22,Sokhda,442,0.1453,Groundnut,low,0.3015,False,interpolated,5,True,0.713,286.0,0.6241,0.1248,0.0853,0.0,0.9,2.734,2.4607,0.3575
22,Sokhda,443,0.2685,Groundnut,low,0.1488,False,measured,6,False,0.362,,0.362,,-0.5451,0.0,0.763,2.734,2.086,0.5601
22,Sokhda,444,0.4905,Maize,low,0.1542,False,imputed,2,True,1.2283,286.0,0.0,1.0,0.6532,0.0,1.2421,2.035,2.5276,1.2398
22,Sokhda,445,0.3252,Bajra,low,-0.0453,False,interpolated,5,False,0.0,,0.0,,-12.2844,0.0,0.7,1.362,0.9534,0.31
22,Sokhda,446,0.3154,Maize,low,-0.008,False,interpolated,4,True,10.4817,226.0,0.0,1.0,6.899,0.0,1.3,2.035,2.6455,0.8344
22,Sokhda,447,0.1707,Maize,low,0.2208,False,imputed,2,True,0.847,286.0,0.0,1.0,0.2719,0.0,1.1316,2.035,2.3029,0.3931
22,Sokhda,448,0.122,Maize,low,0.2208,False,imputed,2,True,0.847,286.0,0.0,1.0,0.2719,0.0,1.1316,2.035,2.3029,0.281
22,Sokhda,449,0.0889,Maize,low,0.5744,False,imputed,2,True,0.8599,286.0,0.0,1.0,0.1492,0.0,1.0961,2.035,2.2306,0.1983
22,Sokhda,450,0.1031,Maize,low,0.2208,False,imputed,2,True,0.847,286.0,0.0,1.0,0.2719,0.0,1.1316,2.035,2.3029,0.2374
22,Sokhda,451,0.1713,Maize,low,0.4981,False,imputed,2,True,0.9438,286.0,0.0,1.0,0.2154,0.0,1.1153,2.035,2.2696,0.3888
22,Sokhda,452,0.1099,Maize,low,0.6708,False,imputed,3,True,0.5311,286.0,0.0,1.0,-0.0918,0.0,1.0263,2.035,2.0885,0.2295
22,Sokhda,453,0.1167,Bajra,low,-0.0246,False,interpolated,5,False,0.0,,0.0,,-9.5384,0.0,0.7,1.362,0.9534,0.1113
22,Sokhda,454,0.3055,Groundnut,low,0.3892,False,interpolated,5,True,0.8195,316.0,0.8195,0.0,0.2455,0.0,0.9349,2.734,2.5559,0.7808
22,Sokhda,455,0.11,Groundnut,low,0.2161,False,interpolated,5,True,1.4651,316.0,1.4651,0.0,-0.098,0.0,0.8602,2.734,2.3518,0.2587
22,Sokhda,456,0.1227,Groundnut,low,0.2419,False,interpolated,5,True,2.6105,286.0,1.1956,0.542,1.8775,0.0,1.3,2.734,3.5542,0.4361
22,Sokhda,457,0.1016,Groundnut,low,0.5477,False,interpolated,5,True,1.1829,286.0,1.118,0.0548,0.8714,0.0,1.0907,2.734,2.9819,0.303
22,Sokhda,458,0.1062,Groundnut,low,0.1913,False,interpolated,5,True,2.1397,286.0,0.7813,0.6348,1.3184,0.0,1.2149,2.734,3.3215,0.3527
22,Sokhda,459,0.1706,Maize,low,0.3683,False,interpolated,5,True,1.0307,286.0,0.0,1.0,0.0844,0.0,1.0773,2.035,2.1924,0.374
22,Sokhda,460,0.0801,Groundnut,low,0.1525,False,interpolated,5,True,1.2585,286.0,0.6891,0.4525,0.7007,0.0,1.0432,2.734,2.8522,0.2285
22,Sokhda,461,0.1745,Bajra,low,-0.1001,False,interpolated,5,False,0.0,,0.0,,-9.8831,0.0,0.7,1.362,0.9534,0.1664
22,Sokhda,462,0.177,Maize,low,0.6708,False,imputed,2,True,0.5311,286.0,0.0,1.0,-0.0918,0.0,1.0263,2.035,2.0885,0.3697
22,Sokhda,463,0.0914,Groundnut,low,0.2838,False,imputed,3,True,0.6725,316.0,0.6725,0.0,0.2706,0.0,0.9403,2.734,2.5708,0.235
22,Sokhda,464,0.2567,Maize,low,0.6708,False,imputed,0,True,0.5311,286.0,0.0,1.0,-0.0918,0.0,1.0263,2.035,2.0885,0.5361
22,Sokhda,465,0.2917,Maize,low,0.4981,False,imputed,0,True,0.9438,286.0,0.0,1.0,0.2154,0.0,1.1153,2.035,2.2696,0.662
22,Sokhda,466,0.2699,Maize,low,0.4635,False,interpolated,5,True,0.8683,286.0,0.088,0.8987,0.4708,0.0,1.1892,2.035,2.4201,0.6532
22,Sokhda,467,0.2922,Cotton,high,0.2468,False,interpolated,5,True,2.0133,316.0,2.0133,0.0,1.3118,0.5763,0.9622,1.6206,1.5593,0.4556
22,Sokhda,468,0.0911,Bajra,low,-0.0602,False,interpolated,5,False,0.0,,0.0,,-10.0236,0.0,0.7,1.362,0.9534,0.0869
22,Sokhda,469,0.2403,Maize,low,0.4324,False,measured,6,True,2.0361,286.0,0.0634,0.9689,1.3987,0.0,1.3,2.035,2.6455,0.6357
22,Sokhda,470,0.1607,Maize,low,0.1933,False,measured,6,False,0.0593,,0.0,,0.0016,0.0,1.0533,2.035,2.1436,0.3445
22,Sokhda,471,0.1856,Maize,low,0.4556,False,measured,6,True,1.1448,286.0,0.0,1.0,0.7452,0.0,1.2687,2.035,2.5818,0.4792
22,Sokhda,472,0.1888,Groundnut,low,0.3895,False,measured,6,True,0.6236,316.0,0.6236,0.0,0.4331,0.0,0.9756,2.734,2.6674,0.5036
22,Sokhda,473,0.143,Groundnut,low,0.217,False,interpolated,5,False,0.333,,0.333,,0.1782,0.0,0.9202,2.734,2.5159,0.3598
22,Sokhda,474,0.0963,Groundnut,low,0.6624,False,measured,6,True,1.4298,286.0,0.1683,0.8823,0.9673,0.0,1.1173,2.734,3.0548,0.2942
22,Sokhda,475,0.0917,Maize,low,0.2904,False,measured,6,True,0.9564,286.0,0.0,1.0,-0.0464,0.0,1.0395,2.035,2.1153,0.194
22,Sokhda,476,0.0868,Groundnut,low,0.486,False,measured,6,True,1.1274,316.0,1.1274,0.0,0.6529,0.0,1.03,2.734,2.8159,0.2444
22,Sokhda,477,0.0796,Groundnut,low,0.3312,False,measured,6,False,0.4658,,0.2419,,-0.0677,0.0,0.8668,2.734,2.3698,0.1886
22,Sokhda,478,0.084,Groundnut,low,0.479,False,measured,6,True,1.3912,316.0,1.3912,0.0,0.5994,0.0,1.0151,2.734,2.7752,0.2331
22,Sokhda,479,0.138,Groundnut,low,0.3353,False,measured,6,True,1.1234,316.0,1.1234,0.0,0.6945,0.0,1.0415,2.734,2.8475,0.393
22,Sokhda,480,0.1001,Groundnut,low,0.592,False,measured,6,True,0.879,316.0,0.879,0.0,0.6853,0.0,1.0389,2.734,2.8405,0.2843
22,Sokhda,481,0.2403,Groundnut,low,0.104,False,measured,6,False,0.3778,,0.3778,,-0.1688,0.0,0.8448,2.734,2.3097,0.555
22,Sokhda,482,0.0447,Groundnut,low,0.2053,False,measured,6,True,1.8327,286.0,0.219,0.8805,1.1045,0.0,1.1555,2.734,3.159,0.1412
22,Sokhda,483,0.0432,Groundnut,low,0.3201,False,measured,6,True,1.4463,286.0,1.0912,0.2455,1.3625,0.0,1.2272,2.734,3.3551,0.1449
22,Sokhda,484,0.193,Groundnut,low,0.3555,False,measured,6,True,0.9765,286.0,0.8406,0.1392,0.8561,0.0,1.0864,2.734,2.9703,0.5733
22,Sokhda,485,0.2791,Groundnut,low,0.4344,False,measured,6,True,0.9496,286.0,0.5788,0.3905,0.7444,0.0,1.0554,2.734,2.8854,0.8053
22,Sokhda,486,0.1677,Bajra,low,-0.2403,False,interpolated,5,False,0.0,,0.0,,-4.2837,0.0,0.8795,1.362,1.1979,0.2009
22,Sokhda,487,0.1413,Cotton,high,0.0164,False,interpolated,5,True,1.5312,316.0,1.5312,0.0,1.0073,0.538,0.837,1.6206,1.3564,0.1917
22,Sokhda,488,0.0963,Cotton,high,0.3275,False,interpolated,5,True,1.5167,316.0,1.5167,0.0,1.1989,0.5258,0.9158,1.6206,1.4841,0.1429
22,Sokhda,489,0.0805,Groundnut,low,0.3382,False,interpolated,5,True,0.9526,316.0,0.9526,0.0,0.3088,0.0,0.9486,2.734,2.5935,0.2088
22,Sokhda,490,0.0924,Groundnut,low,0.2208,False,interpolated,5,True,2.2622,286.0,0.7014,0.6899,1.1987,0.0,1.1816,2.734,3.2306,0.2985
22,Sokhda,491,0.1762,Groundnut,low,0.0856,False,measured,6,False,0.3377,,0.2903,,-0.0455,0.0,0.8716,2.734,2.383,0.4199
22,Sokhda,492,0.1182,Groundnut,low,0.2011,False,interpolated,5,True,1.8911,286.0,1.1562,0.3886,1.2323,0.0,1.191,2.734,3.2561,0.3849
22,Sokhda,493,0.1161,Maize,low,0.1587,False,interpolated,5,False,0.2466,,0.0,,-0.0846,0.0,1.0284,2.035,2.0927,0.243
22,Sokhda,494,0.1644,Maize,low,0.4679,False,interpolated,5,True,0.6251,286.0,0.0,1.0,0.2491,0.0,1.125,2.035,2.2894,0.3764
22,Sokhda,495,0.1089,Maize,low,0.0965,False,interpolated,5,False,0.0,,0.0,,-0.5457,0.0,0.9054,2.035,1.8426,0.2007
22,Sokhda,496,0.163,Groundnut,low,0.4815,False,interpolated,5,True,0.9416,286.0,0.7861,0.1651,0.5613,0.0,1.0045,2.734,2.7462,0.4476
22,Sokhda,497,0.1806,Groundnut,low,0.4475,False,interpolated,5,True,1.2511,286.0,1.107,0.1152,1.1654,0.0,1.1724,2.734,3.2053,0.5789
22,Sokhda,498,0.1603,Groundnut,low,0.4867,False,measured,6,True,0.8332,316.0,0.8332,0.0,0.2126,0.0,0.9277,2.734,2.5363,0.4066
22,Sokhda,499,0.1337,Maize,low,0.268,False,measured,6,False,0.0,,0.0,,-2.4611,0.0,0.7,2.035,1.4245,0.1905
22,Sokhda,500,0.1378,Maize,low,0.2401,False,measured,6,True,0.7226,286.0,0.0,1.0,0.4094,0.0,1.1714,2.035,2.3839,0.3285
22,Sokhda,501,0.1471,Groundnut,low,0.3124,False,measured,6,True,2.4691,286.0,0.6532,0.7354,1.669,0.0,1.3,2.734,3.5542,0.5228
22,Sokhda,502,0.1345,Maize,low,0.1399,False,measured,6,False,0.4642,,0.0,,0.1704,0.0,1.1023,2.035,2.2431,0.3017
22,Sokhda,503,0.2026,Groundnut,low,0.0397,False,measured,6,True,0.5636,316.0,0.5636,0.0,-0.5339,0.0,0.7654,2.734,2.0927,0.424
22,Sokhda,504,0.1512,Groundnut,low,0.0961,False,measured,6,True,0.6721,316.0,0.6721,0.0,0.259,0.0,0.9378,2.734,2.5639,0.3877
22,Sokhda,505,0.1016,Maize,low,0.1252,False,measured,6,False,0.036,,0.0,,-0.0182,0.0,1.0476,2.035,2.1319,0.2166
22,Sokhda,506,0.1007,Groundnut,low,0.2437,False,measured,6,True,0.6193,316.0,0.6193,0.0,0.1233,0.0,0.9083,2.734,2.4833,0.2501
22,Sokhda,507,0.1492,Maize,low,0.3672,False,measured,6,False,0.0,,0.0,,-0.83,0.0,0.8314,2.035,1.6919,0.2524
22,Sokhda,508,0.2176,Maize,low,0.0359,False,measured,6,False,0.1191,,0.1191,,-0.0436,0.0,1.0403,2.035,2.1169,0.4606
22,Sokhda,509,0.1658,Maize,low,0.3232,False,measured,6,False,0.0,,0.0,,-0.8292,0.0,0.8316,2.035,1.6923,0.2806
22,Sokhda,510,0.1224,Groundnut,low,0.0872,False,measured,6,True,1.6064,286.0,0.4316,0.7313,0.8415,0.0,1.0823,2.734,2.9591,0.3622
22,Sokhda,511,0.3307,Rice,high,0.1799,False,measured,6,True,2.1373,226.0,0.0,1.0,0.5534,0.0,1.0361,1.675,1.7355,0.5739
22,Sokhda,512,0.2587,Groundnut,low,0.4296,False,measured,6,True,1.3478,286.0,0.6598,0.5105,1.0952,0.0,1.1529,2.734,3.1519,0.8154
22,Sokhda,513,0.1952,Groundnut,low,0.0068,False,measured,6,True,1.0893,316.0,1.0893,0.0,-0.125,0.0,0.8543,2.734,2.3357,0.4559
22,Sokhda,514,0.1849,Bajra,low,0.2055,False,measured,6,False,0.0,,0.0,,-1.1019,0.0,1.0577,1.362,1.4405,0.2663
22,Sokhda,515,0.1124,Maize,low,0.1949,False,measured,6,True,0.8782,286.0,0.0,1.0,0.4254,0.0,1.1761,2.035,2.3933,0.269
22,Sokhda,516,0.2841,Bajra,low,0.3128,False,measured,6,False,0.0196,,0.0,,-0.4072,0.0,1.1878,1.362,1.6178,0.4596
22,Sokhda,517,0.0792,Rice,high,0.3227,False,measured,6,True,2.4532,226.0,0.0,1.0,1.5151,0.0,1.1749,1.675,1.9679,0.1559
22,Sokhda,518,0.0657,Bajra,low,0.1089,False,measured,6,False,0.0,,0.0,,-1.1671,0.0,1.0454,1.362,1.4239,0.0936
22,Sokhda,519,0.5447,Maize,low,0.3092,False,measured,6,True,1.8593,286.0,0.0,1.0,1.2484,0.0,1.3,2.035,2.6455,1.441
22,Sokhda,520,0.8513,Maize,low,0.241,False,measured,6,True,1.9595,286.0,0.0,1.0,1.1467,0.0,1.3,2.035,2.6455,2.2521
22,Sokhda,521,0.2473,Bajra,low,0.1739,False,measured,6,False,0.0293,,0.0,,-0.3629,0.0,1.1961,1.362,1.6291,0.4029
22,Sokhda,522,0.2516,Bajra,low,0.2903,False,measured,6,False,0.0,,0.0,,-0.528,0.0,1.1652,1.362,1.587,0.3993
22,Sokhda,523,0.1652,Maize,low,0.0565,False,measured,6,True,3.6122,286.0,0.006,0.9983,1.7546,0.0,1.3,2.035,2.6455,0.437
22,Sokhda,524,0.8613,Cotton,high,0.3389,False,measured,6,True,3.5302,286.0,3.4819,0.0137,2.4896,0.5135,1.1614,1.6206,1.8822,1.6211
