farm_id,vv_2025-06-12,vh_2025-06-12,vv_2025-06-24,vh_2025-06-24,vv_2025-07-06,vh_2025-07-06,vv_2025-07-18,vh_2025-07-18,vv_2025-07-30,vh_2025-07-30,vv_2025-08-23,vh_2025-08-23,vv_2025-09-04,vh_2025-09-04,vv_2025-09-16,vh_2025-09-16,vv_2025-09-28,vh_2025-09-28,vv_2025-10-10,vh_2025-10-10,vv_2025-10-22,vh_2025-10-22,vv_2025-11-03,vh_2025-11-03,vv_2025-11-15,vh_2025-11-15,vv_2025-11-27,vh_2025-11-27,vv_2025-12-09,vh_2025-12-09,vv_2025-12-21,vh_2025-12-21
520,-10.512308101969207,-18.556026977435664,-9.053357034304476,-15.844168992053715,-7.945082996377312,-16.004830405084846,-11.457398969193818,-16.69308511208321,-5.902817387350473,-12.717974642063457,-7.079417785320599,-14.767835224829009,-9.55833766094256,-16.073431689242092,-9.646096726364698,-17.464715859008496,-8.745726917306056,-17.897828549387235,-8.726767862545216,-15.759683689046826,-9.461475737520844,-17.90543591901396,-7.221174677699236,-16.245172748840126,-9.02996986504695,-15.624284991240248,-6.97487922655828,-15.801195569223548,-8.28492319115807,-17.00363192070722,-6.823880351981778,-15.230553199045502
521,-10.338921408903898,-17.64575756539794,-7.57005435184281,-13.369554457732775,-8.748539516829325,-13.434801251428114,-9.985444440819437,-14.421943437723556,-9.214886753138227,-12.14692600890771,-10.250412889811507,-14.337000993983967,-7.934276254378601,-14.222555120159765,-8.552656148543637,-14.939121893092347,-10.362142907705014,-15.506294118429668,-8.77492224921968,-13.672907101232433,-10.09448113009599,-15.997176561867033,-7.49786734081217,-17.09630918493764,-10.705438688881479,-17.060003531614583,-11.079364575510176,-18.047346999129296,-11.927824183202127,-19.362059798266586,-8.366860327206714,-16.21574256246021
522,-8.004544769797475,-16.379097076228298,-8.046759860481542,-14.520207948269482,-6.542271319637302,-12.898806548545423,-7.626957608247153,-13.176236307274738,-6.817752492198524,-12.927741697796968,-7.34901679980224,-14.158812787020786,-7.628162308257558,-11.210718872316342,-7.207498085721495,-14.593344072351035,-8.394568079528467,-12.841677815923562,-7.349383444739904,-13.2826894747342,-7.543235802431617,-12.649492380598657,-7.171440394143111,-14.248362368514327,-7.217154966361816,-14.83709016797333,-9.042050689753392,-14.150086700037024,-10.299849478461793,-14.574227895536193,-8.886558873852849,-13.7785457800656
523,-8.586094652821604,-15.826603535435666,-5.893207768647052,-11.86840988536343,-6.967271926707747,-11.51476269321914,-9.837421975544984,-11.829943858871072,-8.250575266238835,-12.145864458663418,-5.816966849081545,-12.312287291481788,-6.933269713218242,-13.492447075840229,-8.049265103015053,-13.183962745758276,-8.359624579114698,-13.299347168171135,-8.184467026855655,-13.170629445436006,-8.912555409042703,-13.918487595077153,-7.725859696801454,-14.305232405826855,-10.193870356917227,-14.609923778771531,-9.22481881807282,-15.54663075308194,-9.719224770576204,-14.320553979117589,-9.097857673605226,-14.730532183442618
524,-11.047056094225095,-16.183379106801695,-7.268066588317643,-14.049830991962676,-6.010849046592454,-13.138639615655382,-8.71440813563209,-14.838556135397813,-7.102579844988272,-15.197494137767368,-7.3053960557064705,-14.67264078051766,-8.477567158607165,-14.079589827285115,-8.531312354322067,-17.127873121364548,-9.290012241223026,-16.257228999280215,-8.082281279512818,-14.89229023417979,-8.399020195151335,-14.32323960546054,-4.708710318417168,-13.470720850990336,-4.67674901739005,-13.198971118204714,-5.125182982913616,-12.123790930505955,-5.1996392916057985,-13.511970022611786,-4.312501509892417,-12.149351549522954
525,-10.854843796254489,-17.122850561756653,-8.930180797296906,-13.814410886888123,-6.986808656245769,-12.749775103882474,-9.30316080539149,-14.590700276055738,-7.170152217118705,-15.0692054212037,-8.281286890652868,-15.791873134441179,-9.139048160040167,-13.52566244452782,-10.855460979714117,-16.520722714945176,-10.87064665566434,-17.030241668133915,-7.167081577257102,-15.488733745299168,-8.148525821940748,-15.013840858203135,-4.815544622920799,-13.090550378318008,-5.391034314178759,-14.370905275350932,-7.40919632376377,-14.021391294008371,-7.033281302910322,-14.889547633169801,-6.7162113211887275,-12.290003093215137
526,-9.22214890947899,-14.213414134445303,-8.180056307651247,-10.150789562538293,-7.437956765334163,-13.34707930780098,-6.499417578971914,-12.989593614656767,-5.4330327702019225,-13.040431847992393,-5.413296348469251,-12.018885702044228,-6.149527580453713,-11.77851468586791,-7.113357031721819,-16.42155708733492,-7.950828577884011,-13.787562851609144,-6.53301559763743,-13.978972580500058,-7.422194165738958,-13.70458058719424,-5.270355203688151,-13.590354598868252,-7.376232902363231,-12.924456616198523,-7.198592179440652,-14.467611975513162,-8.858910012139464,-16.509281145173972,-7.10961918323604,-13.432029047820574
527,-10.53510704544696,-18.158353665676476,-9.026122015426239,-16.256892142394822,-8.788705543112023,-14.715827535147481,-10.188945598483974,-15.655377639632416,-5.798171211765996,-14.208600273394303,-8.65906948869779,-16.22296382778805,-9.850445868194663,-15.345116886181804,-9.090035885202605,-16.649074394182403,-9.902332538846757,-17.10631818104845,-6.843647497695082,-13.11429206175613,-9.052144449728559,-16.02086817396196,-6.086805921794736,-13.22164042362608,-6.766488272654719,-14.190372847273329,-7.019243380117645,-13.68563408644497,-6.828630930528197,-14.048725922174654,-6.962642651509169,-13.588453935446388
528,-11.048685762063656,-17.981740480345618,-10.0992250575542,-16.664455975979212,-10.301415211118076,-16.740174313417416,-11.422884196540126,-17.096496900038797,-7.058847985831974,-14.269328082848354,-9.738699578993788,-16.75090772899711,-9.903051319404623,-16.999898526282298,-9.929285746523203,-17.32081504006421,-8.447131800275772,-15.401296686179073,-6.186628666860062,-14.281808868698773,-7.538786083361541,-14.831737468569541,-5.711062192865116,-11.503356167323082,-5.896706717266729,-12.36398221218888,-6.797737690174106,-13.121065548661633,-6.411056099321357,-13.002826980595028,-5.588541478405259,-13.111089710989782
529,-9.214875489221008,-14.90971257299087,-7.223943417784869,-13.798608728630906,-7.280902379154174,-13.338008743326082,-8.947586905431649,-12.954407756635378,-6.397332088987945,-12.747882096774601,-8.233817740972327,-12.14301814345138,-5.874443176404287,-12.2338720488947,-7.177489742196976,-12.931846397425739,-7.0767630837519055,-12.081014572309044,-7.127255031426511,-14.434885176905885,-7.509566017177056,-13.782580199990793,-7.255299873654819,-12.963090974943558,-6.745243303601788,-11.920536429639249,-6.187336772214288,-12.500335382221955,-8.865753744513926,-14.090339467779899,-7.14505866274433,-14.272930675377358
530,-7.402562568762435,-13.686220199389679,-6.688374903356523,-12.77346476732907,-6.2536895054546875,-10.972166744150273,-8.559103475902644,-13.694039731209722,-7.521540859688035,-13.94155419795694,-7.505207086621198,-12.58619404966833,-9.968730699329644,-14.856031339200772,-7.772941516430664,-15.435577051375988,-8.479316589262517,-15.78039857441847,-7.3408333687378775,-13.532465675883849,-7.3940319503429865,-14.172344815362912,-4.510733507323131,-12.076150812187798,-7.5678018328128935,-14.726423104605948,-8.349918079859517,-14.932988822463486,-9.266197112434295,-13.766296182211903,-8.273306973415895,-14.110130282682272
531,-7.089480020194903,-11.906455629306018,-5.859534332517347,-11.240773724770403,-4.606151296113137,-12.570579969461615,-7.306795307927247,-12.153212111589227,-6.173004149688094,-10.478736331974932,-6.7247257580211715,-11.04297797524574,-7.4218036707516735,-12.703622032069484,-5.801527898891841,-12.947973555518566,-8.344888132122891,-12.740215806304834,-8.842157811111182,-15.25960373569001,-8.934945622947533,-13.639274014149823,-6.925608452745299,-11.501558376338256,-8.467515219213945,-15.18864946000313,-9.06401025819349,-11.727560201366083,-8.921002910300734,-13.607521441420605,-8.279961215672918,-13.986854657348488
532,-10.567454176860796,-14.185409397784692,-5.726216559657816,-11.148503762756192,-7.335520584420765,-11.382922278696608,-8.505674829728921,-13.045206637656378,-6.054348210216967,-14.039641401019498,-9.076497298810084,-13.158596448058775,-7.909084408175213,-15.760513155569864,-8.23910843010394,-13.890685230398931,-7.341393412700401,-15.670719192021092,-8.156705070234892,-14.49336914865248,-7.513073320710112,-16.23930381524218,-8.020895079490312,-13.476140003657346,-7.98315630930015,-15.450040490532793,-8.850271775924973,-15.655969944390941,-10.135853437949509,-15.84728864187812,-10.002521114096119,-15.334093942672073
533,-10.833358956587364,-16.195964401010027,-7.528456822674708,-13.196420189282955,-7.417573507428394,-13.00249040948269,-9.133267463170787,-15.583440106986684,-5.108970127149343,-13.503320639699492,-6.585672459348066,-10.739743642949497,-7.510880229612882,-13.739954249302178,-8.123716913096194,-12.83613321315027,-7.801460854195049,-14.012818259299104,-7.321715149098857,-13.511438581518686,-8.198178373276761,-12.154637009419567,-7.9344928970812045,-11.136607624275696,-7.5863700590614345,-13.490060161847072,-8.531679213411286,-14.29404655224728,-9.823714210683406,-13.451656570497788,-8.294620881376295,-15.97233390307996
534,-7.750964283501648,-15.822043482759423,-7.121436075582583,-13.551520631981633,-5.7953831971229395,-12.891347665662158,-8.716411785104214,-13.938544228153924,-5.859441911112268,-13.072344603674225,-7.670389083548503,-13.726232987063744,-6.185434787093089,-12.518528476053412,-8.988946531747624,-14.486603628284582,-7.264540920432619,-14.88181032437426,-7.921641538149416,-15.109351941687546,-6.613777272931657,-13.699731028324859,-8.668674788915009,-12.304878774272312,-9.23357272964082,-13.455164958912437,-9.124836885516137,-14.496650145656012,-10.020550315831569,-16.28164637263041,-9.898085435891613,-14.921841246633482
535,-8.603685866580701,-15.134529607543675,-5.904531356783085,-12.113257200778758,-5.306342495972568,-12.222916238583075,-8.329296092288288,-13.319436509543692,-6.958873466715719,-14.043746444406064,-8.188041251771217,-13.147738748482517,-8.653312958734974,-11.741655927017868,-7.212741291489299,-12.616282413717526,-9.338940069447663,-12.351576107628473,-5.69135501903096,-13.967701244346163,-7.5512053843133,-13.573466958543941,-7.440694497288755,-11.52417201949106,-9.361238903075632,-13.683986271857071,-8.242582026356176,-13.101289110265903,-8.411657577397492,-14.109100957710668,-10.752434114548734,-18.355803717260336
536,-7.906140391133764,-13.362257951904137,-3.8840743337493526,-11.734919116420137,-2.808597323741091,-12.98150479966026,-5.170757157754884,-10.741005842229985,-5.100279842189483,-12.24284701632767,-7.724038137751763,-13.404279885729817,-6.974679125007775,-12.46583468379107,-8.44894250650266,-15.37451770246291,-6.163017079794143,-12.080146738287452,-6.408393827894364,-14.154639881354594,-5.92287346357343,-15.249007234926937,-7.212268715217315,-10.41287353647493,-7.427601941803382,-12.097729038024262,-9.299339324193589,-10.087653419877542,-4.237003084813857,-13.042857198705395,-10.529069914119484,-14.381437088287923
537,-7.461925850561788,-14.436105977966566,-4.39597302007974,-13.076936761830066,-5.905204409093159,-13.986945673595146,-7.7563204167371635,-13.057183269279765,-8.163066494525612,-13.594599935542755,-8.289769971176247,-13.41721291481978,-8.396869929892878,-14.564873007339687,-8.904760980549359,-13.584714861111362,-9.238330101977137,-14.534056759611584,-9.282948757768079,-15.326575508773825,-7.448352557707585,-16.10808969282922,-7.751243495992581,-10.488645446668423,-9.859466202118249,-15.33337861233731,-10.655657152949647,-13.746064712378931,-7.868464740346627,-16.010859794331836,-11.812633844812208,-16.83122902033403
538,-7.784571942183522,-15.859970840605088,-6.741250637404377,-14.174514947048431,-8.540637791154705,-13.059964542411608,-8.572174329262603,-14.189590352485695,-7.253339717786465,-13.899283458092995,-6.937961910172035,-13.96511924143984,-9.420126763006277,-15.25209330724331,-8.654144106692563,-13.107680303036078,-7.196832721246959,-15.833643085802152,-8.291141974062231,-12.997441515252696,-7.611741899679063,-14.056572721814788,-7.659547957067283,-10.899958833052795,-8.470284380609076,-16.775020054451357,-9.131770179875978,-13.447729442341963,-8.281051089495596,-16.156864200664707,-10.475138559558443,-16.53741528549962
539,-10.32143933549744,-16.26716701578385,-6.137385105651749,-13.028246698804075,-8.525742978144388,-12.084357720489848,-8.424060829127066,-13.852803994506196,-6.561955775443778,-14.887121056247176,-9.687366570261938,-11.884807229442451,-6.882346362561655,-14.612831363740334,-9.116857915037702,-14.046659680780545,-8.163296448204706,-15.305657475779032,-8.118535359032679,-14.276643283933417,-8.92893140712127,-14.790662204891532,-7.265880198425673,-14.391338807408893,-10.01504820755028,-15.35789038152059,-8.760230405560389,-13.32308010322767,-8.548197246553654,-16.075848984294822,-9.57672227419076,-15.397368498253893
540,-8.422751296202978,-13.905074472526568,-7.603133007927642,-14.714944416254772,-7.1731625621043715,-13.379928318307975,-8.483907383234095,-13.761216741693625,-5.796869542609731,-13.573942669859747,-6.86542977888191,-14.760357868480336,-9.098895704069266,-14.592532600188422,-9.980131472026763,-15.28918842680504,-10.776500583679043,-17.078323178288105,-9.412690905959593,-13.75013856889723,-7.210618780779492,-15.867633637028671,-8.433108782453461,-11.897940836849472,-7.976483098755592,-14.37891804007464,-8.91581411535107,-13.919069133559836,-8.97420053688565,-14.911471849651099,-11.05490535421779,-15.736004230279889
541,-7.0570561617238114,-13.163462957185397,-8.136515467446031,-12.866471342390138,-7.705019151013196,-11.666171785449421,-7.337217238602064,-12.379065259761875,-6.930398624341088,-12.708495843576841,-4.265859961755998,-14.049043683495913,-7.540190895429571,-13.74746247421639,-9.214942898976977,-13.553413170272425,-8.949684601610908,-16.663964421942584,-8.450917934467462,-13.429556672574304,-6.486719341885135,-13.760970028502095,-6.6473663229989635,-13.64186756562484,-8.238649040372326,-14.537251804191676,-6.700688142559418,-14.609709400775223,-6.847161232598371,-13.943985734823247,-8.202640462045562,-13.572365281504638
542,-8.064398979494428,-12.654271768303682,-6.440564480691032,-10.303896295931537,-6.536357409444965,-9.96931676726485,-4.750701639665433,-12.246426979537347,-6.1587239521621475,-12.817536700512939,-3.0787815353880488,-13.50609768662867,-6.426996769191019,-14.596189043208895,-9.546193896667788,-13.057672347597602,-6.458386901964424,-14.703371829000195,-6.431528572868402,-14.685754423888477,-8.389185466122711,-16.479666315415177,-5.738310858510456,-13.352194836357882,-9.236862991399716,-14.0868059067983,-6.318054052304827,-14.35932152234889,-6.18874872102351,-14.91545736354254,-5.560023966074318,-13.974797056363059
543,-9.420270775170241,-14.2702149008617,-6.912673320939756,-11.973617407283566,-5.551067825403607,-15.44759476202658,-7.544194529621217,-15.54985024727216,-9.086483036470659,-12.46608786977509,-7.6131815405430325,-13.459919531310172,-7.190240092597453,-15.01492408926292,-8.199158063867939,-14.086451163397339,-9.65343151906709,-16.225259794805954,-5.5520783424845,-11.45685740908979,-8.636787635382879,-12.425332523536925,-6.388166610810045,-13.387201925923613,-7.372819814805858,-11.443280226755853,-6.5040804097682905,-13.465813581838699,-8.104637858516154,-13.620736832616549,-7.734050622886697,-15.77185504748855
544,-7.041634556750928,-13.319203426176,-6.019235604303775,-11.361501734849003,-6.694724657206694,-12.963331723167395,-7.783724014163712,-13.402965426247382,-5.64001129394629,-12.909995101951273,-7.882082184118953,-16.476526170766725,-7.954731174167199,-15.967215511142909,-8.678012651539834,-15.943596425049694,-9.272562505544045,-15.813312067786335,-7.632058459497959,-13.210302849851265,-8.840355210030783,-16.05255210993525,-5.309625719850067,-13.456848682150158,-8.828163315926668,-17.935297345780214,-8.338711006096693,-16.989503052671115,-6.653675096680858,-14.284268327665666,-5.8955347114510275,-12.893381627739371
545,-7.8248701801275855,-13.812450439438337,-5.8081309584950915,-11.586728428245053,-6.222297797646164,-13.052157776297946,-9.259250477631305,-16.56206121810051,-5.824141299468346,-13.077842682599805,-4.938222306115422,-12.039246733701543,-5.562463460374799,-12.634223909489975,-6.818847067299661,-13.139243352603195,-7.527318904553671,-14.747406883792856,-8.890773236029778,-15.73188038452117,-8.240947945719881,-16.078338674892372,-5.369662811436728,-13.17045608282545,-6.993361384315932,-15.12573012668457,-9.094712393259227,-17.602127828170442,-7.716361598374758,-15.323731856724386,-7.016359571379489,-12.26886011603703
546,-7.52253171402179,-14.89229845586377,-8.100044036392262,-14.259496822581866,-6.553378216905946,-14.099012283011836,-6.050769506345181,-14.430556261637971,-4.229168001696821,-12.609056460786638,-3.332037486832155,-11.665568305762763,-3.859106941982791,-10.728295993506755,-3.8413596840523794,-9.952505967662134,-3.3862882908084417,-10.724860885038902,-2.3536634930184084,-9.225479221685799,-1.8012045538076185,-9.742790737956978,-1.9035263011458217,-9.823354271188139,-1.6969908327841974,-9.102619483080986,-2.2497548077902634,-10.642715132255006,-1.3924864791225435,-9.792021984452765,-1.3502141911219836,-10.38869877616376
547,-10.771620309863945,-18.852201747475373,-12.733046625666633,-18.419037662494397,-10.811612953064584,-17.460647030418308,-10.983786850732733,-17.67190936164435,-5.835962039619478,-15.585714256865693,-7.51880868658472,-17.332870171994784,-5.611065425196932,-16.168100984501507,-8.049132844938343,-15.960564375638652,-9.306501324097058,-17.646349917847242,-8.986614997605958,-17.6929901548792,-7.860002046687153,-16.720408911262496,-6.507984844107821,-14.29493835546955,-6.110993049274068,-14.700190220026471,-6.892517973926211,-15.701561828193519,-5.1082639902599345,-14.496534064462134,-5.833926444932605,-12.76166599474262
548,-11.365689805598526,-16.608646770986766,-9.59639853220112,-16.54244001556059,-9.32431492201226,-15.513177256424733,-9.673143002230217,-15.229895217573118,-5.303775198881825,-13.9008727083387,-7.850960977918868,-15.357041231751836,-5.278285852803907,-15.11018441611717,-8.213326212571742,-14.638277819694586,-9.000638287138186,-15.746952881818405,-7.694227880453327,-14.732020040749365,-7.6723711756952815,-16.757295562816,-7.129522564504276,-14.348773906732166,-5.932515593627961,-13.977638567685078,-6.812614630431718,-14.8342751619776,-6.687211255622984,-13.276763093842888,-5.895713186772173,-13.437662524139288
549,-8.843722474063684,-13.416616357823699,-7.244077783133312,-12.48150365447908,-7.145872700267441,-12.371000355109407,-8.538835929922705,-14.372595602049811,-6.79782045707118,-13.840895161594197,-6.573749937049248,-12.062018122433948,-5.322247866325087,-12.336233727364077,-6.940019139837883,-14.097414176761998,-9.287572278757427,-14.35210972092147,-7.108310420843029,-15.157511369989184,-8.573467391072729,-14.741456655085612,-6.9114432516729485,-12.305412177527966,-8.025755848572722,-13.246718551796068,-7.0967872986159755,-13.478339821083027,-7.898607528289904,-14.598724332559396,-9.563604966119842,-13.647548466791886
550,-10.687407847281975,-16.71510885785263,-7.059716223431371,-13.461816236754595,-7.205325343079936,-13.007883859360716,-8.072971711016304,-12.956677063414839,-6.440305572822611,-13.858599674501352,-8.871047291747518,-15.280883466443154,-8.83724113019676,-16.142037808272395,-9.157815598059567,-15.279520373557514,-9.660626442565873,-17.262331770621472,-9.099197001589546,-15.944837244408742,-8.255210839517707,-16.23549790280449,-8.532323668355277,-15.376451121924994,-10.60249204729014,-17.648699149598677,-10.274420616349326,-16.04955466727584,-7.708721410242353,-15.030907537393984,-6.766503753733907,-15.513391832938213
551,-7.872613722650752,-17.129556924091037,-7.971005059831551,-11.936909684781256,-7.936817407182528,-11.924451522535986,-8.612268920151841,-12.518392558858334,-5.739002074181312,-13.4591459587663,-8.932377341110172,-12.900270872004693,-9.426356215207385,-14.473158461416345,-9.039665063806,-16.08197547297546,-10.878056561552903,-16.182306474665573,-6.8293682467439,-16.33825115998858,-6.659616847442576,-13.987829248314121,-7.0409258092725855,-14.1638265274632,-9.183282344428617,-17.159211242105123,-9.102073509138172,-15.049088316509101,-6.743837599880829,-15.218703364011288,-6.544181090216488,-15.44086334049142
552,-8.725578365058325,-16.186721193980866,-5.479960557325565,-13.798205777290942,-5.872370472301322,-11.998099455383953,-7.958383078465365,-12.958924116576878,-6.852873279941392,-13.665934417655217,-6.44945797833328,-13.286261676515181,-7.355059144208221,-11.576809235469502,-8.890678713250157,-14.400357216412736,-8.189545949770238,-15.276664591634406,-8.121873101536337,-16.27743540817721,-9.06866482900543,-16.241830827171615,-6.665303255425159,-14.473084400734685,-7.587216713246071,-15.08957794863254,-7.3074726381774795,-14.670376465660018,-9.623308780989278,-15.816711463985682,-8.591994572053455,-14.398238780762806
553,-8.913547919313851,-13.809744095697214,-6.172036458119967,-11.57048791306947,-6.686613524522743,-12.156412563138419,-6.337257400445017,-10.41332785430173,-4.396566231998942,-12.449264298344279,-7.383202548257496,-17.87361535471996,-9.251895386721314,-18.0569919184507,-10.749297840574414,-17.690047052858162,-10.080972948797342,-17.487884724007134,-11.72742716632296,-16.039788329740183,-9.886676898755608,-18.67797721749443,-5.661562779726051,-16.469815360474932,-10.869780528147254,-19.777525352524584,-8.58705758326384,-15.681636532002415,-9.533303682552992,-19.423167348025093,-10.771583413669452,-18.862719484744673
554,-9.55143238988398,-16.25847133704537,-7.169628442659062,-13.536865827014077,-8.771463123622095,-13.360124575093732,-7.879960296551633,-13.065796982004084,-5.741865546862321,-13.25097615283987,-8.371138421574638,-16.085750371418236,-9.784224631147962,-17.276938345666643,-13.253714922939038,-18.623532229843057,-11.071994320617229,-17.50906177431322,-9.949851383192422,-15.61869124770543,-9.699163365063118,-17.350213815211543,-8.102550994880882,-14.576863817110151,-10.559831154682088,-17.479987165779043,-10.896606947910563,-17.879366259766805,-6.808952786927418,-15.196503047536837,-8.444727597401686,-15.126794267584406
555,-9.316930591309378,-15.898269792688344,-6.573997543032014,-13.39258117397544,-7.229112794705008,-13.663060747304492,-7.230933604290975,-13.307718429871993,-4.671107951736714,-14.572298053861651,-7.46246062451852,-15.627132183585005,-9.803969835258428,-16.575432619491377,-8.888181726128526,-18.23425905502562,-8.707555131797164,-18.203705871162708,-7.955963874133839,-16.777012967662507,-8.404598412363004,-17.094032274484388,-6.230403849694509,-14.398134120161007,-8.780169276813819,-15.072242940711384,-6.995626751382029,-16.00030332241303,-6.747539819197006,-15.104327268522722,-7.992653497706888,-15.78561451755558
556,-6.08212161764164,-10.663056811430172,-4.33137253669953,-10.967243027707863,-5.21538816544998,-10.212649714232144,-4.850723713547843,-10.552266324104139,-5.057309054635663,-10.989121645169309,-4.978271468393001,-12.061856847828276,-4.440769385138624,-11.348924311927744,-4.87912144690256,-12.820745123553259,-5.195682895645492,-12.990286992515518,-3.969523424891462,-12.18312947926953,-5.340654250805791,-14.133769768440207,-2.109622086515526,-13.121769445171678,-3.437314224166952,-13.11085136789064,-7.159911333350052,-15.263547036569907,-9.22407730512185,-16.14303344273386,-10.51313226222251,-20.105339495874105
557,-6.386849453937405,-11.277662745909417,-4.669428542162884,-11.38471463771199,-5.436100773269241,-10.519818124381398,-4.970029575313536,-12.89485480045852,-4.191642204595766,-9.697897588262839,-6.19969818735909,-12.874985352254015,-4.93612557777814,-11.799664852307393,-4.915347523952638,-12.922306138304931,-4.978593547790835,-14.28476915201446,-4.758207898318203,-13.077597840763495,-7.182895257025167,-13.556081714260124,-2.7914105488393997,-12.737282067885294,-5.892026932548708,-13.21390535731801,-7.280663241002243,-16.596058595872808,-7.638395995902424,-15.139081213194716,-8.67666041903179,-18.44861201759498
558,-6.517443155937097,-12.632661288206442,-6.0741441516296515,-11.114658045053996,-6.429233700845622,-11.145472279586219,-7.361155578667734,-13.45006380334873,-6.92067217461414,-12.884706336555382,-7.716666479134188,-15.096587427764995,-8.921770838790517,-14.063417348501009,-10.49092316730453,-15.381191804115291,-9.259163979591014,-15.969052540466848,-8.808752288693393,-14.39456665632957,-9.248401753868908,-15.69970794789105,-6.583376662132832,-13.741408878022568,-9.423664153909522,-16.86159746805223,-9.3329612836429,-16.419973395687656,-10.61636060651882,-16.191236111856227,-10.00382755727162,-16.978297469235503
559,-4.279770119023672,-11.829917614430883,-4.493493189239465,-10.306388126872355,-3.824432253615802,-11.554117674125091,-3.830876110424588,-10.895192824301335,-2.773336671374235,-11.374265169771341,-5.207772914464265,-10.778880574783251,-4.596997717942398,-11.008449546738515,-8.097851758599022,-15.891364746352675,-7.899464618820926,-15.891578148790868,-7.578776700338786,-17.15819070693731,-7.723186614081554,-15.310267364803614,-5.470347395733528,-14.3637149967951,-9.10812162235971,-16.965807858037206,-6.92536687936231,-14.75553147891214,-9.813483580127563,-15.021041332830855,-8.458448268271823,-16.089283640285416
560,-9.018789822847474,-16.167535498877168,-6.1723874857579055,-12.039573383168955,-6.086210022062452,-10.711922867147665,-6.54689889341612,-11.264816685222668,-6.204182635085116,-13.748189244945248,-7.299947870313158,-12.897934778097657,-8.82174764049234,-14.221637610292486,-10.349886635942385,-15.421037966589848,-10.466209244104556,-15.83405346348938,-9.79584630390272,-14.94159727950641,-10.35783009733102,-15.204209401277687,-6.057317448963593,-13.859589657253913,-9.600908695998932,-16.120067963614964,-9.759273640904215,-17.339351480061516,-10.056017333978946,-17.616260493761292,-11.137963800546533,-17.596444911501187
561,-4.579003099409999,-12.463982668868912,-2.0178040825584556,-10.19074372693492,-3.398815223363101,-11.06760479275402,-3.6432095958686475,-10.67626633249763,-3.9466733602962534,-11.72586105756119,-3.5253334640549117,-11.3643461319072,-3.128386799506406,-10.221249341976531,-6.249917921604013,-16.729438263375858,-8.679306947804054,-16.03396516646593,-8.87025438523391,-17.160807440229725,-5.010846020842141,-16.900347248138537,-6.26037743309303,-17.488619834291114,-7.570153928297313,-16.71993190395176,-7.217550775460797,-15.631505798068916,-5.806032893231032,-14.382965019101528,-5.709458119404487,-16.283110452413972
562,-9.290510123507351,-14.662513806419302,-6.048935469391974,-14.330497019517976,-6.782879073173445,-15.670401291688997,-6.529535777988932,-17.391226241652646,-8.72525428709755,-15.706331805952447,-7.295287945960437,-15.729248606547879,-5.978293716203465,-11.872395775325991,-9.499353679376409,-17.056979218711238,-9.631117308958126,-16.704136595937932,-9.466597643926576,-15.896481625254967,-9.980098764267591,-15.896962520164662,-8.024360245961384,-11.434022176978155,-11.497993640483399,-14.07511553137227,-9.1887245722074,-14.383980059786632,-9.172967471027885,-16.054180448252254,-9.996591665150573,-16.96597986406046
563,-5.0601638034095195,-12.428611040288498,-5.883562581997869,-12.559862487006273,-4.941613112528981,-11.465320912891158,-6.265285120199464,-13.386620283144614,-5.975416673708641,-13.589242373263628,-7.4992266970604335,-9.71722427055711,-3.8973999287638277,-10.380563209448425,-4.022681778208593,-12.96731394688015,-5.333785420040456,-12.154807465857786,-2.8765869337099668,-12.179744055842054,-6.018864911612564,-13.09437420093903,-3.7045091407649067,-10.070642235569217,-5.158508356403101,-13.38625693241049,-7.247666987873199,-13.39920747318059,-8.784767846563277,-14.086462288644082,-8.408861460436297,-17.339735438945368
564,-7.1536951674652824,-12.893898197156828,-6.476934286864893,-12.786531972782821,-6.583374790282531,-13.086743407088104,-6.252705624040214,-13.87364884770632,-6.504882379418762,-10.692660726611384,-6.295215534701732,-12.405978709018829,-5.492727437089762,-12.46977429643569,-8.661835189525329,-13.473000003371387,-8.110157110903963,-13.459655011222718,-6.167282976538761,-12.438426957274853,-7.575292547207858,-11.911368969484606,-6.0753340561326175,-11.329174571081573,-8.818467911635304,-12.899914845421435,-7.312357716028677,-14.943117648556925,-9.546509552603139,-14.841428479519767,-8.772749437465578,-16.463440239494304
565,-10.91710014138189,-16.81556424400058,-8.009485771420552,-13.32921790389401,-6.337027427003593,-11.81802840756326,-7.96444014317812,-15.732617407213723,-7.003552671148551,-13.826004436870607,-7.963915792605919,-16.34466752892272,-8.749827666308867,-15.38921141683291,-11.345014470583003,-17.63673682568744,-10.224366511068263,-16.259485430781666,-7.450900760531526,-17.195159159875576,-8.538426402789462,-15.25660066557332,-7.745270906430114,-13.726811755686532,-8.655869195470347,-14.424489607710957,-7.669507774672396,-15.19464673111897,-9.40775548468134,-16.917956569094915,-7.72294037861633,-14.574662471831651
